4.416999999999616e-06, 2
7.000000000000062e-06, 3
1.0707999999998163e-05, 4
1.4959000000001887e-05, 5
1.862500000000128e-05, 6
2.295899999999601e-05, 7
2.9332999999999443e-05, 8
3.137500000000015e-05, 9
3.558399999999823e-05, 10
3.995900000000607e-05, 11
4.4874999999999776e-05, 12
4.925000000000068e-05, 13
5.708299999999944e-05, 14
6.245800000000135e-05, 15
6.429200000000052e-05, 16
6.841700000000117e-05, 17
7.425000000000487e-05, 18
7.979200000000214e-05, 19
8.44170000000033e-05, 20
9.158299999999925e-05, 21
9.579199999999732e-05, 22
0.00010212500000000152, 23
0.00010458300000000531, 24
0.0001115419999999992, 25
0.00011675000000000574, 26
0.00012087499999999946, 27
0.00012687499999999852, 28
0.00013283399999999834, 29
0.00013662500000000133, 30
0.0001419170000000053, 31
0.0001451670000000016, 32
0.00016879200000000094, 33
0.00016062500000000451, 34
0.00016700000000000048, 35
0.00017191600000000112, 36
0.00017808299999999555, 37
0.00018395899999999743, 38
0.00022654199999999625, 39
0.00020345799999999664, 40
0.00020945800000000264, 41
0.00021020799999999645, 42
0.00021929199999999593, 43
0.0002470830000000021, 44
0.00024379200000000656, 45
0.0002407499999999979, 46
0.0002451669999999975, 47
0.00025258400000000014, 48
0.0002580000000000013, 49
0.0002568330000000049, 50
0.00026216599999999424, 51
0.00026687499999999975, 52
0.0002747079999999985, 53
0.00027749999999999997, 54
0.0002861249999999982, 55
0.00029079199999999805, 56
0.00029595799999999894, 57
0.00030337500000000156, 58
0.00031012500000000137, 59
0.0003171249999999945, 60
0.000323625000000001, 61
0.00032962500000000006, 62
0.00033504199999999373, 63
0.0003407500000000008, 64
0.00034587500000000243, 65
0.00034945900000000335, 66
0.00035808399999999463, 67
0.0003623329999999994, 68
0.0003702919999999943, 69
0.00038079199999999785, 70
0.00038445799999999725, 71
0.0003921250000000001, 72
0.0003961659999999964, 73
0.00040224999999999983, 74
0.00041858300000000015, 75
0.000429332999999997, 76
0.00043170900000000234, 77
0.000487833, 78
0.0004743330000000004, 79
0.0008861660000000007, 80
0.0004521250000000046, 81
0.0004729169999999963, 82
0.0004594159999999972, 83
0.00046758400000000006, 84
0.0004740000000000022, 85
0.0004810410000000015, 86
0.0005147080000000026, 87
0.0005088330000000071, 88
0.000497916000000001, 89
0.0005234169999999982, 90
0.0005270829999999976, 91
0.0005412909999999993, 92
0.0005331250000000093, 93
0.0005725000000000036, 94
0.0005418329999999916, 95
0.0005454580000000125, 96
0.0005582499999999962, 97
0.0005577500000000096, 98
0.0005647500000000027, 99
0.0006202089999999966, 100
0.0005780840000000065, 101
0.0005839579999999955, 102
0.0006163329999999967, 103
0.0005978749999999977, 104
0.0006139170000000055, 105
0.000635541999999989, 106
0.0006167499999999992, 107
0.0006264999999999882, 108
0.000681082999999999, 109
0.0006391250000000043, 110
0.000647250000000002, 111
0.0006508329999999896, 112
0.0006702080000000055, 113
0.0006720000000000059, 114
0.0007039159999999989, 115
0.0007135830000000037, 116
0.0007505420000000068, 117
0.0009009579999999934, 118
0.0007029169999999973, 119
0.0007455829999999941, 120
0.0007200829999999964, 121
0.0007169169999999975, 122
0.0007270409999999977, 123
0.0007319999999999965, 124
0.000738500000000003, 125
0.0007506660000000109, 126
0.0007517499999999955, 127
0.0007595420000000019, 128
0.000765624999999992, 129
0.0007775420000000061, 130
0.000779625000000006, 131
0.000789790999999998, 132
0.0007935830000000005, 133
0.0008112089999999933, 134
0.0008169589999999921, 135
0.0008186669999999951, 136
0.0008286670000000051, 137
0.0008304579999999923, 138
0.0008409170000000105, 139
0.0008541249999999972, 140
0.0008810840000000042, 141
0.0008722910000000111, 142
0.0008672920000000056, 143
0.0009065419999999963, 144
0.0008960419999999997, 145
0.0009422919999999974, 146
0.0009242500000000015, 147
0.0009003330000000032, 148
0.0009140829999999961, 149
0.0009123329999999874, 150
0.0009717090000000012, 151
0.0009330000000000033, 152
0.0009384999999999949, 153
0.0009405830000000087, 154
0.0009740409999999949, 155
0.000958500000000001, 156
0.0009604160000000056, 157
0.0009715829999999981, 158
0.0009802079999999963, 159
0.0009878340000000069, 160
0.0010000420000000065, 161
0.0010005830000000132, 162
0.0010079580000000032, 163
0.001016165999999985, 164
0.0010209580000000162, 165
0.001029749999999996, 166
0.0010374170000000127, 167
0.0010395420000000044, 168
0.001052042000000003, 169
0.0010577090000000178, 170
0.0010673329999999759, 171
0.0010689170000000026, 172
0.0010798330000000023, 173
0.0010877500000000262, 174
0.0011244579999999949, 175
0.0011623330000000154, 176
0.0011131249999999926, 177
0.0011153750000000018, 178
0.0011464170000000107, 179
0.0011309999999999931, 180
0.0011352079999999987, 181
0.001141749999999997, 182
0.0011509160000000018, 183
0.0011554589999999976, 184
0.0012074170000000162, 185
0.0011766250000000145, 186
0.0011788329999999902, 187
0.0011871659999999895, 188
0.0011914170000000002, 189
0.001212624999999995, 190
0.001205833999999989, 191
0.0012193339999999886, 192
0.001216459000000003, 193
0.001231625000000014, 194
0.0012421250000000106, 195
0.0013274169999999974, 196
0.0012880000000000114, 197
0.0012662499999999965, 198
0.0012683340000000098, 199
0.0012916669999999963, 200
0.0012875840000000083, 201
0.0012905, 202
0.0013407089999999955, 203
0.0013146670000000193, 204
0.0013175410000000054, 205
0.0013624170000000047, 206
0.001413249999999977, 207
0.001539874999999996, 208
0.0013382499999999853, 209
0.0013556670000000048, 210
0.0013539590000000157, 211
0.0013658330000000107, 212
0.0013709580000000055, 213
0.0013803749999999892, 214
0.0013877090000000147, 215
0.0014153750000000243, 216
